id_siniestro,id_poliza,fecha_siniestro,tipo_siniestro,coste_siniestro
590,9873,2025-07-20,Accidente de tráfico,2025.39
591,13632,2023-02-19,Robo,1549.29
592,14267,2025-07-04,Robo,634.65
593,10192,2023-06-19,Accidente de tráfico,1912.21
594,108,2024-06-12,Responsabilidad civil,739.26
595,1662,2023-10-25,Robo,310.46
596,14899,2025-09-30,Daños por agua,840.26
597,1750,2025-01-27,Robo,1673.13
598,9526,2025-09-27,Accidente de tráfico,2501.35
599,9823,2023-05-10,Accidente de tráfico,295.79
600,1157,2024-09-25,Robo,1011.92
601,8430,2025-05-05,Accidente de tráfico,895.08
602,4824,2024-02-16,Responsabilidad civil,1186.45
603,587,2023-03-08,Accidente de tráfico,8.89
604,4326,2024-02-13,Robo,1558.26
605,4229,2024-04-21,Accidente de tráfico,1122.14
606,14625,2025-07-23,Responsabilidad civil,907.72
607,946,2024-04-11,Daños por agua,346.66
608,1432,2022-10-29,Incendio,2136.32
609,8003,2025-04-29,Accidente de tráfico,2050.34
610,9418,2024-10-17,Accidente de tráfico,2122.71
611,2919,2023-10-31,Otros,1994.47
612,10895,2023-09-17,Daños por agua,97.49
613,6090,2023-08-25,Otros,644.19
614,6774,2023-01-04,Accidente de tráfico,639.75
615,5753,2025-05-19,Accidente de tráfico,1059.92
616,7068,2025-01-11,Accidente de tráfico,893.93
617,2270,2024-11-03,Robo,2532.29
618,1145,2023-01-05,Daños por agua,1007.63
619,5758,2023-10-04,Accidente de tráfico,869.12
620,3911,2024-12-31,Daños por agua,1171.98
621,12394,2023-07-02,Incendio,1081.33
622,337,2025-10-23,Daños por agua,1425.2
623,13237,2023-12-24,Otros,1227.68
624,8580,2023-07-15,Accidente de tráfico,1092.57
625,8360,2025-05-02,Accidente de tráfico,732.67
626,3722,2025-02-20,Otros,1381.48
627,3673,2024-05-06,Daños por agua,886.76
628,11774,2023-06-24,Accidente de tráfico,2039.98
629,1957,2024-12-03,Daños por agua,510.4
630,2041,2023-01-25,Accidente de tráfico,535.77
631,12485,2024-01-21,Daños por agua,1400.27
632,9022,2025-06-06,Robo,1626.92
633,12280,2024-09-16,Accidente de tráfico,432.83
634,4714,2025-06-24,Daños por agua,513.05
635,4231,2025-08-23,Accidente de tráfico,956.67
636,6407,2023-10-19,Incendio,632.27
637,5250,2023-12-30,Otros,445.61
638,1061,2024-02-12,Responsabilidad civil,1872.31
639,11555,2024-02-12,Robo,814.25
640,6140,2024-06-21,Daños por agua,2257.8
641,1540,2023-09-15,Accidente de tráfico,1634.07
642,10688,2025-08-13,Robo,398.87
643,7012,2024-01-25,Accidente de tráfico,1925.13
644,7289,2024-06-10,Accidente de tráfico,1234.35
645,9733,2023-12-04,Accidente de tráfico,982.21
646,1634,2024-11-10,Accidente de tráfico,1847.73
647,3907,2023-11-29,Accidente de tráfico,2483.69
648,11226,2025-03-27,Daños por agua,303.78
649,8838,2024-08-28,Otros,1145.41
650,2695,2024-04-02,Accidente de tráfico,1978.34
651,12619,2025-03-24,Accidente de tráfico,1578.25
652,11001,2023-05-01,Responsabilidad civil,1821.49
653,6967,2023-11-16,Robo,1343.54
654,9182,2023-03-27,Otros,1141.27
655,5578,2023-03-03,Robo,246.76
656,309,2022-11-16,Accidente de tráfico,1858.36
657,11688,2023-02-11,Robo,874.08
658,9320,2024-05-25,Accidente de tráfico,1853.21
659,4424,2023-05-10,Accidente de tráfico,2405.37
660,11261,2023-07-08,Accidente de tráfico,1437.7
661,2277,2023-02-16,Otros,862.56
662,5362,2025-06-21,Accidente de tráfico,1902.54
663,2216,2025-01-27,Daños por agua,727.71
664,3315,2023-03-18,Daños por agua,48.02
665,5851,2024-04-22,Daños por agua,1035.94
666,14244,2025-04-20,Daños por agua,401.01
667,13356,2024-04-29,Robo,2038.28
668,8894,2025-02-10,Robo,876.22
669,14708,2025-01-29,Otros,1748.11
670,14207,2023-02-14,Incendio,1422.32
671,3530,2023-07-06,Daños por agua,966.27
672,13699,2023-08-24,Accidente de tráfico,1681.76
673,9005,2024-08-16,Accidente de tráfico,381.55
674,9678,2025-03-14,Accidente de tráfico,1119.98
675,7256,2025-01-20,Responsabilidad civil,1501.03
676,833,2024-07-25,Responsabilidad civil,727.49
677,14161,2024-06-12,Accidente de tráfico,915.93
678,6398,2022-12-15,Daños por agua,869.85
679,6865,2024-12-22,Incendio,640.16
680,3810,2025-08-10,Incendio,1709.56
681,12076,2025-03-01,Accidente de tráfico,233.46
682,4692,2023-07-20,Robo,2741.06
683,8716,2023-10-20,Daños por agua,98.97
684,10129,2023-06-12,Accidente de tráfico,2150.89
685,14196,2023-10-28,Accidente de tráfico,826.9
686,12916,2024-05-24,Robo,467.1
687,3425,2023-03-31,Daños por agua,2405.84
688,3050,2023-02-13,Daños por agua,1993.18
689,8105,2023-11-11,Accidente de tráfico,228.69
690,13172,2025-08-09,Accidente de tráfico,906.91
691,4270,2025-04-21,Accidente de tráfico,267.88
692,8148,2024-03-18,Accidente de tráfico,1208.9
693,112,2023-07-08,Robo,1158.91
694,7126,2023-07-20,Accidente de tráfico,353.03
695,14279,2024-03-09,Accidente de tráfico,732.17
696,10230,2023-12-09,Accidente de tráfico,1359.52
697,4516,2025-04-05,Robo,928.07
698,8113,2025-09-18,Robo,2344.4
699,12358,2024-01-12,Accidente de tráfico,1065.05
700,2444,2024-05-08,Accidente de tráfico,680.09
701,12751,2024-09-22,Otros,796.78
702,4125,2022-11-23,Accidente de tráfico,1210.11
703,4076,2023-09-14,Accidente de tráfico,1816.49
704,3114,2023-02-26,Accidente de tráfico,2073.81
705,9007,2024-10-23,Responsabilidad civil,1245.13
706,10438,2024-07-10,Daños por agua,2009.62
707,7155,2025-02-18,Accidente de tráfico,1066.29
708,14186,2025-08-13,Accidente de tráfico,234.47
709,3554,2023-04-02,Accidente de tráfico,1403.18
710,6819,2023-01-19,Accidente de tráfico,3411.69
711,9082,2023-03-08,Otros,168.09
712,164,2025-08-05,Incendio,622.88
713,8939,2023-09-23,Robo,844.73
714,10507,2023-06-27,Responsabilidad civil,1726.9
715,7618,2023-12-31,Responsabilidad civil,1050.18
716,13625,2024-10-23,Accidente de tráfico,484.97
717,7887,2023-01-16,Responsabilidad civil,281.03
718,6703,2024-11-10,Accidente de tráfico,1671.32
719,6990,2023-08-13,Otros,1497.63
720,3850,2023-01-21,Otros,1499.96
721,5311,2024-12-26,Robo,867.56
722,3805,2023-03-27,Daños por agua,2328.79
723,3958,2024-01-22,Otros,996.67
724,5388,2023-02-24,Daños por agua,697.24
725,2335,2023-12-29,Daños por agua,533.06
726,3621,2023-08-01,Accidente de tráfico,1531.13
727,1520,2023-10-06,Accidente de tráfico,719.33
728,4151,2024-09-05,Robo,555.97
729,508,2024-05-03,Otros,2687.58
730,8240,2024-09-04,Accidente de tráfico,1391.57
731,2891,2023-12-27,Accidente de tráfico,1224.47
732,775,2024-04-10,Accidente de tráfico,250.39
733,358,2025-09-16,Accidente de tráfico,2381.04
734,8926,2023-12-24,Accidente de tráfico,626.84
735,4217,2024-05-28,Accidente de tráfico,935.21
736,14181,2025-07-30,Accidente de tráfico,655.45
737,7207,2023-05-03,Responsabilidad civil,1629.14
738,7755,2024-09-09,Otros,577.53
739,9909,2023-10-20,Incendio,2578.83
740,7987,2025-07-17,Accidente de tráfico,1755.28
741,13869,2023-08-22,Accidente de tráfico,465.22
742,6025,2022-11-01,Responsabilidad civil,1309.71
743,5406,2023-02-06,Accidente de tráfico,1018.37
744,12373,2024-07-17,Accidente de tráfico,1546.37
745,14763,2024-04-03,Accidente de tráfico,1635.74
746,6465,2025-10-13,Accidente de tráfico,1793.81
747,739,2023-12-06,Daños por agua,1187.67
748,7795,2024-12-21,Accidente de tráfico,1917.84
749,303,2024-10-01,Incendio,1282.56
750,5662,2024-06-25,Incendio,290.85
751,12394,2024-05-20,Robo,1173.86
752,8383,2024-09-21,Accidente de tráfico,328.26
753,5297,2025-01-26,Incendio,44.75
754,8088,2023-03-14,Otros,1518.24
755,14998,2024-05-24,Accidente de tráfico,284.63
756,5694,2025-03-18,Daños por agua,2587.72
757,10133,2023-02-16,Accidente de tráfico,1158.17
758,8970,2024-08-08,Robo,1682.91
759,4711,2024-06-23,Daños por agua,1536.7
760,7590,2024-04-25,Accidente de tráfico,1467.38
761,2307,2024-03-29,Responsabilidad civil,836.98
762,4127,2025-07-08,Accidente de tráfico,731.5
763,2500,2025-09-04,Robo,1811.89
764,10628,2023-03-18,Robo,668.64
765,11917,2024-09-05,Robo,1620.91
766,10031,2023-06-07,Incendio,200.03
767,1136,2025-03-09,Incendio,1958.97
768,1713,2024-06-17,Daños por agua,414.0
769,8281,2023-11-18,Incendio,2158.85
770,3008,2023-06-21,Robo,1432.62
771,14614,2023-02-20,Daños por agua,1597.63
772,1939,2023-09-26,Incendio,1024.44
773,11611,2024-08-29,Daños por agua,303.27
774,6904,2023-01-15,Accidente de tráfico,798.72
775,5981,2023-04-19,Robo,1042.29
776,14689,2024-11-08,Accidente de tráfico,1439.17
777,11088,2023-03-18,Accidente de tráfico,1374.62
778,13946,2024-02-09,Robo,2230.34
779,3306,2024-11-14,Accidente de tráfico,13.72
780,14719,2023-06-30,Accidente de tráfico,1364.81
781,369,2023-07-21,Incendio,1158.51
782,7109,2025-09-07,Responsabilidad civil,715.88
783,2176,2023-05-07,Responsabilidad civil,1358.89
784,414,2025-05-25,Daños por agua,908.35
785,4220,2025-10-02,Robo,3.98
786,1149,2024-01-09,Daños por agua,1677.13
787,3291,2024-03-21,Responsabilidad civil,1519.08
788,7776,2023-09-01,Otros,1233.32
789,7930,2023-03-27,Accidente de tráfico,898.06
790,13723,2025-03-19,Accidente de tráfico,486.69
791,10508,2024-07-15,Accidente de tráfico,1734.84
792,1790,2024-03-01,Accidente de tráfico,232.35
793,14745,2023-02-28,Accidente de tráfico,1809.93
794,7312,2024-06-13,Incendio,964.07
795,3004,2024-01-06,Robo,432.74
796,5022,2024-01-19,Accidente de tráfico,907.7
797,2042,2023-03-26,Accidente de tráfico,967.76
798,5582,2025-02-21,Otros,2376.6
799,14140,2025-08-18,Accidente de tráfico,895.46
800,8627,2022-11-18,Accidente de tráfico,1287.05
801,7088,2024-03-25,Responsabilidad civil,873.2
802,3291,2023-12-15,Daños por agua,1135.0
803,10281,2022-11-10,Daños por agua,1965.06
804,7740,2022-12-07,Responsabilidad civil,1628.79
805,207,2025-01-08,Responsabilidad civil,1385.14
806,14343,2024-03-13,Incendio,1418.32
807,13824,2023-10-09,Responsabilidad civil,106.88
808,14306,2025-01-06,Accidente de tráfico,2502.4
809,9647,2022-11-15,Accidente de tráfico,2149.44
810,13103,2025-08-22,Accidente de tráfico,2209.17
811,11399,2025-08-20,Accidente de tráfico,65.74
812,4012,2025-05-22,Accidente de tráfico,430.92
813,5220,2023-12-23,Accidente de tráfico,732.23
814,3888,2023-06-29,Accidente de tráfico,1503.51
815,10243,2022-11-23,Robo,1097.21
816,3663,2024-10-18,Accidente de tráfico,851.36
817,1361,2025-06-07,Daños por agua,404.34
818,9816,2024-07-04,Otros,2306.73
819,3879,2025-10-05,Incendio,796.84
820,11590,2023-04-09,Accidente de tráfico,167.78
821,10805,2025-10-10,Responsabilidad civil,660.77
822,6686,2025-06-03,Accidente de tráfico,2206.82
823,3999,2025-04-30,Accidente de tráfico,1293.95
824,5832,2022-12-21,Responsabilidad civil,1047.55
825,6981,2025-06-28,Daños por agua,795.43
826,5025,2025-06-07,Daños por agua,2036.27
827,5806,2024-10-13,Robo,885.86
828,841,2025-04-30,Robo,1029.71
829,11263,2025-02-12,Responsabilidad civil,515.18
830,9270,2025-04-30,Robo,1711.15
831,12704,2024-08-16,Accidente de tráfico,809.43
832,5234,2024-03-19,Robo,934.61
833,12241,2025-04-07,Daños por agua,183.13
834,13920,2025-10-09,Daños por agua,1736.66
835,8865,2023-02-25,Accidente de tráfico,2303.88
836,8333,2023-10-11,Robo,569.08
837,5923,2023-03-30,Otros,2720.8
838,965,2023-04-06,Robo,1157.89
839,11622,2025-03-06,Accidente de tráfico,1518.28
840,14898,2024-12-09,Incendio,498.85
841,9896,2022-11-28,Responsabilidad civil,1574.0
842,6080,2025-08-20,Daños por agua,864.35
843,7059,2025-01-15,Robo,1021.86
844,11612,2024-10-07,Otros,28.0
845,14531,2025-01-08,Accidente de tráfico,1947.37
846,8557,2023-02-20,Robo,1961.28
847,1463,2024-03-26,Robo,1160.78
848,3404,2024-09-19,Robo,101.73
849,14191,2023-12-04,Accidente de tráfico,1739.9
850,12147,2025-10-07,Daños por agua,508.72
851,1558,2025-04-20,Daños por agua,2098.54
852,10910,2025-09-17,Accidente de tráfico,959.4
853,9881,2023-04-30,Daños por agua,503.61
854,14458,2024-08-10,Accidente de tráfico,1573.59
855,3820,2024-11-17,Accidente de tráfico,1756.89
856,13003,2023-02-06,Responsabilidad civil,796.79
857,3025,2024-08-13,Incendio,62.87
858,10813,2024-03-05,Accidente de tráfico,1903.16
859,14609,2024-08-28,Incendio,1327.32
860,2866,2024-10-27,Robo,747.68
861,3824,2023-01-09,Daños por agua,1545.02
862,604,2025-09-08,Daños por agua,1675.5
863,2282,2025-04-05,Incendio,1187.01
864,14198,2025-01-19,Accidente de tráfico,1049.17
865,14485,2024-08-23,Accidente de tráfico,2224.99
866,7213,2024-08-23,Robo,767.54
867,6514,2024-11-27,Incendio,1172.95
868,4809,2025-02-20,Accidente de tráfico,411.16
869,4528,2025-02-02,Incendio,131.44
870,316,2024-03-20,Daños por agua,935.72
871,2550,2023-04-26,Otros,1701.92
872,7219,2024-08-15,Robo,703.36
873,14848,2025-02-26,Robo,648.1
874,2281,2023-07-28,Robo,2187.05
875,13666,2022-11-29,Responsabilidad civil,1648.68
876,14921,2023-09-02,Daños por agua,215.8
877,8369,2025-03-07,Robo,973.1
878,14136,2024-05-18,Accidente de tráfico,2059.77
879,2717,2023-06-08,Accidente de tráfico,1523.89
880,13199,2025-08-07,Daños por agua,758.19
881,11145,2025-01-03,Daños por agua,187.39
882,14246,2024-05-15,Accidente de tráfico,720.73
883,6954,2024-10-21,Robo,272.07
884,3914,2025-06-01,Daños por agua,1407.77
885,2712,2024-02-01,Accidente de tráfico,2082.31
886,11305,2023-01-26,Incendio,491.66
887,6941,2023-02-04,Accidente de tráfico,976.56
888,1508,2024-03-31,Robo,631.98
889,3760,2024-01-16,Incendio,1514.35
890,865,2025-10-15,Daños por agua,557.46
891,3587,2023-03-03,Otros,1132.39
892,3883,2025-08-25,Incendio,1808.89
893,4476,2024-05-18,Accidente de tráfico,784.7
894,1741,2022-11-22,Accidente de tráfico,1356.07
895,9200,2024-07-05,Daños por agua,1000.47
896,7537,2024-12-31,Incendio,934.01
897,10701,2025-04-21,Daños por agua,831.86
898,4312,2025-03-09,Robo,1300.68
899,5398,2024-04-05,Accidente de tráfico,1146.47
900,5590,2023-03-12,Daños por agua,1160.7
901,4975,2023-04-07,Incendio,1149.51
902,5457,2025-02-14,Accidente de tráfico,883.03
903,4658,2025-03-02,Accidente de tráfico,2128.14
904,64,2025-07-16,Daños por agua,1044.02
905,6306,2023-03-15,Responsabilidad civil,388.08
906,14506,2023-02-27,Otros,1821.83
907,5596,2024-06-07,Incendio,1335.75
908,13048,2025-09-12,Accidente de tráfico,1160.5
909,11287,2024-11-24,Responsabilidad civil,1543.19
910,837,2025-02-02,Accidente de tráfico,2335.23
911,9364,2024-11-24,Robo,2404.03
912,7376,2023-08-31,Accidente de tráfico,570.54
913,5768,2023-12-21,Incendio,1454.64
914,12193,2024-12-27,Otros,2121.81
915,1802,2023-01-19,Otros,1040.04
916,6643,2025-03-12,Incendio,1630.37
917,2497,2024-03-05,Accidente de tráfico,1289.44
918,9868,2023-04-24,Responsabilidad civil,1952.78
919,11626,2025-10-12,Accidente de tráfico,891.96
920,1902,2023-11-21,Accidente de tráfico,2260.65
921,6272,2025-06-06,Accidente de tráfico,1174.42
922,14003,2024-07-13,Otros,407.85
923,109,2024-07-24,Accidente de tráfico,855.14
924,12667,2024-09-27,Robo,2749.02
925,14198,2024-05-28,Robo,1118.13
926,7843,2024-10-05,Daños por agua,485.89
927,4082,2025-08-13,Robo,1298.88
928,12169,2023-03-29,Otros,2380.84
929,4310,2025-10-09,Daños por agua,416.19
930,5247,2024-06-07,Responsabilidad civil,1301.28
931,6968,2025-03-30,Accidente de tráfico,92.54
932,5253,2024-02-28,Accidente de tráfico,970.06
933,5524,2024-01-19,Incendio,300.18
934,14941,2022-12-01,Accidente de tráfico,2551.71
935,1582,2023-05-31,Accidente de tráfico,1405.28
936,1535,2023-08-19,Robo,455.66
937,8475,2023-03-19,Incendio,1603.05
938,3394,2023-09-01,Incendio,2020.63
939,391,2024-01-14,Otros,1154.75
940,4008,2023-08-07,Incendio,969.72
941,8233,2025-09-25,Accidente de tráfico,1569.59
942,13712,2024-06-14,Robo,925.19
943,10597,2025-03-13,Daños por agua,1462.66
944,2406,2023-08-26,Otros,915.27
945,13284,2025-06-03,Responsabilidad civil,681.05
946,712,2025-08-06,Accidente de tráfico,1620.92
947,1028,2025-09-01,Accidente de tráfico,2313.38
948,9898,2024-06-10,Responsabilidad civil,654.07
949,2741,2025-04-25,Accidente de tráfico,1981.28
950,4542,2025-06-12,Robo,461.46
951,13703,2024-04-11,Accidente de tráfico,1621.56
952,1547,2024-10-11,Accidente de tráfico,619.91
953,4773,2023-03-21,Responsabilidad civil,1475.79
954,9973,2023-10-01,Incendio,685.84
955,3599,2025-07-07,Responsabilidad civil,2055.67
956,10065,2025-07-06,Otros,612.49
957,7303,2025-06-01,Daños por agua,1972.78
958,4431,2024-04-25,Otros,1093.25
959,1191,2024-10-14,Robo,449.13
960,12337,2022-11-28,Robo,1294.5
961,4879,2023-01-03,Accidente de tráfico,1882.62
962,10715,2023-04-08,Accidente de tráfico,308.57
963,12364,2024-08-11,Incendio,1482.47
964,13330,2025-02-20,Robo,1769.62
965,7806,2024-01-22,Otros,1326.83
966,11423,2024-04-17,Daños por agua,1217.07
967,475,2023-02-04,Daños por agua,1016.84
968,1345,2025-06-22,Responsabilidad civil,1513.23
969,6636,2023-06-08,Accidente de tráfico,283.87
970,13957,2023-07-13,Accidente de tráfico,357.0
971,8497,2023-12-19,Robo,756.95
972,8040,2025-06-29,Accidente de tráfico,1484.01
973,12722,2023-01-29,Robo,1050.6
974,5005,2023-07-22,Incendio,697.11
975,5073,2023-10-03,Otros,1633.19
976,8648,2025-01-08,Otros,252.53
977,8829,2024-09-15,Otros,1037.42
978,4101,2025-02-03,Accidente de tráfico,1363.11
979,7901,2025-06-05,Robo,261.79
980,6284,2025-09-10,Responsabilidad civil,1101.39
981,3367,2023-08-14,Accidente de tráfico,791.85
982,9990,2023-01-01,Incendio,1838.35
983,14598,2023-09-05,Robo,473.28
984,2714,2025-02-05,Robo,3741.66
985,14654,2023-04-22,Accidente de tráfico,2331.49
986,2092,2024-01-27,Daños por agua,1508.07
987,7085,2024-10-16,Accidente de tráfico,727.67
988,916,2024-06-25,Daños por agua,1265.9
989,8235,2023-01-12,Responsabilidad civil,1390.15
990,12150,2023-12-26,Incendio,1725.53
991,11344,2022-10-29,Accidente de tráfico,906.45
992,7001,2025-04-03,Accidente de tráfico,769.84
993,9555,2024-07-01,Incendio,814.47
994,64,2025-10-15,Accidente de tráfico,1748.61
995,14757,2023-08-06,Otros,1680.1
996,8591,2024-08-11,Robo,2502.17
997,8014,2023-06-06,Accidente de tráfico,624.87
998,260,2025-03-17,Accidente de tráfico,1183.33
999,5163,2023-07-01,Robo,2465.71
1000,14474,2023-06-15,Incendio,588.02
1001,11405,2024-04-19,Daños por agua,272.5
1002,3375,2025-03-25,Daños por agua,1242.56
1003,8865,2024-05-01,Accidente de tráfico,1486.97
1004,9290,2023-09-05,Responsabilidad civil,66.34
1005,3168,2024-09-10,Accidente de tráfico,1080.52
1006,13316,2024-08-16,Accidente de tráfico,1989.72
1007,13901,2023-07-13,Otros,200.55
1008,2661,2023-04-27,Accidente de tráfico,2107.78
1009,7316,2022-11-02,Robo,2023.29
1010,1342,2025-03-21,Incendio,627.7
1011,4387,2025-02-25,Robo,1939.57
1012,11725,2024-05-05,Otros,1347.86
1013,9839,2023-08-30,Incendio,1308.7
1014,11942,2023-08-02,Daños por agua,1040.24
1015,6342,2024-09-15,Robo,1044.57
1016,11796,2023-05-14,Responsabilidad civil,937.72
1017,12507,2024-09-06,Robo,798.94
1018,14381,2023-05-23,Accidente de tráfico,1954.44
1019,11337,2022-12-26,Incendio,2587.1
1020,5256,2024-08-26,Incendio,759.15
1021,5556,2024-07-02,Incendio,1648.38
1022,11278,2024-10-13,Robo,1635.41
1023,12045,2024-05-19,Responsabilidad civil,2692.16
1024,3335,2023-12-24,Accidente de tráfico,775.05
1025,177,2025-04-15,Accidente de tráfico,29.29
1026,2226,2025-07-26,Daños por agua,1131.88
1027,9263,2022-11-17,Daños por agua,1439.96
1028,6638,2024-05-12,Accidente de tráfico,1316.67
1029,8547,2025-04-08,Accidente de tráfico,734.45
1030,7301,2024-12-06,Accidente de tráfico,2222.67
1031,13343,2023-09-22,Robo,1962.01
1032,10354,2022-11-19,Accidente de tráfico,1642.24
1033,14603,2023-11-02,Responsabilidad civil,902.98
1034,3360,2024-10-03,Accidente de tráfico,2437.24
1035,5516,2024-03-10,Daños por agua,1487.68
1036,13557,2025-08-24,Accidente de tráfico,1982.61
1037,3649,2023-11-04,Daños por agua,1828.55
1038,12626,2024-10-28,Daños por agua,1251.07
1039,8559,2023-11-25,Accidente de tráfico,1149.34
1040,9160,2024-05-28,Accidente de tráfico,1512.44
1041,11666,2025-09-29,Daños por agua,1698.15
1042,14442,2023-01-27,Daños por agua,475.58
1043,14543,2024-12-19,Daños por agua,1465.28
1044,3584,2025-10-21,Robo,178.53
1045,3096,2025-01-04,Robo,1.29
1046,8967,2023-09-06,Accidente de tráfico,1306.19
1047,14780,2022-10-31,Otros,702.8
1048,1032,2024-07-08,Responsabilidad civil,1212.68
1049,10603,2025-03-14,Accidente de tráfico,1136.17
1050,12588,2023-05-28,Accidente de tráfico,753.82
1051,13578,2025-03-18,Otros,1633.2
1052,13692,2023-12-03,Daños por agua,1356.12
1053,8437,2025-01-04,Accidente de tráfico,1738.37
1054,508,2023-05-04,Accidente de tráfico,760.59
1055,3774,2024-09-10,Accidente de tráfico,2732.58
1056,10390,2023-01-13,Daños por agua,222.78
1057,12968,2023-12-31,Responsabilidad civil,1519.11
1058,3111,2025-04-11,Accidente de tráfico,1380.65
1059,2095,2025-09-29,Accidente de tráfico,792.8
1060,2180,2024-08-07,Accidente de tráfico,576.09
