ID_poliza,ID_cliente,Tipo_seguro,Estado,Prima_anual,fecha_inicio,fecha_fin
426,5305,Salud,Expirada,-1084.04,2024-07-07,2025-07-23
427,2708,Vida,Activa,-274.28,2022-05-23,2022-12-11
428,8080,Vida,Activa,-1816.01,2025-01-03,2025-08-14
429,1096,Vida,Activa,986.52,2022-01-13,2023-01-30
430,958,Auto,Activa,145.88,2024-11-04,2025-09-01
431,3392,Vida,Activa,-185.49,2022-03-25,2023-02-02
432,11484,Vida,Pendiente,-28.27,2022-02-25,2022-12-12
433,5215,Salud,Activa,1232.22,2024-08-18,2025-04-23
434,11880,Auto,Activa,-878.16,2025-07-11,2026-08-05
435,10895,Salud,Expirada,-1111.47,2022-01-28,2022-11-29
436,4615,Salud,Activa,-368.32,2023-01-26,2023-09-22
437,2282,Auto,Cancelada,1594.53,2021-10-27,2022-09-19
438,5846,Auto,Activa,-665.01,2024-02-28,2024-11-14
439,9465,Hogar,Activa,378.48,2022-10-18,2023-08-11
440,4149,Vida,Activa,-478.52,2023-12-25,2024-09-28
441,8342,Vida,Pendiente,-2012.64,2022-11-17,2023-08-18
442,2407,Vida,Pendiente,-987.75,2022-11-12,2023-08-26
443,2453,Hogar,Activa,-987.84,2024-12-20,2025-07-22
444,346,Auto,Cancelada,360.74,2023-10-22,2024-08-03
445,5738,Salud,Cancelada,892.93,2025-05-31,2026-03-03
446,6526,Hogar,Activa,-1746.72,2024-03-09,2024-09-28
447,9546,Hogar,Activa,0.46,2022-07-21,2023-07-24
448,4441,Hogar,Activa,-76.27,2023-06-29,2024-05-29
449,5574,Vida,Activa,2157.18,2021-11-21,2022-10-30
450,10136,Viaje,Activa,68.66,2025-03-08,2026-04-10
451,9780,Auto,Pendiente,1086.71,2022-03-05,2022-12-18
452,5712,Auto,Activa,-1383.81,2024-07-18,2025-06-29
453,4292,Auto,Activa,-315.22,2024-02-20,2025-01-29
454,530,Salud,Pendiente,-1477.26,2023-09-19,2024-05-05
455,37,Hogar,Expirada,-383.2,2023-10-23,2024-06-16
456,4683,Auto,Activa,19.25,2024-11-03,2025-10-11
457,7117,Hogar,Activa,-1631.67,2023-11-02,2024-08-19
458,5382,Hogar,Activa,954.36,2025-02-26,2025-10-20
459,4129,Auto,Activa,645.92,2024-06-15,2025-03-25
460,4335,Auto,Expirada,968.48,2025-01-06,2025-12-23
461,1631,Auto,Activa,294.75,2023-04-15,2024-03-10
462,9908,Hogar,Expirada,-996.78,2024-07-21,2025-02-07
463,7570,Hogar,Pendiente,1001.32,2022-10-04,2023-09-04
464,1425,Hogar,Activa,-841.06,2022-08-13,2023-04-13
465,9865,Hogar,Activa,-1450.73,2025-07-02,2026-01-31
466,3869,Hogar,Activa,-388.37,2024-12-28,2025-09-02
467,5336,Vida,Activa,-137.45,2023-01-06,2023-12-09
468,7627,Viaje,Pendiente,244.55,2022-06-03,2023-07-02
469,5336,Hogar,Activa,-842.21,2022-05-19,2022-12-20
470,1644,Auto,Cancelada,1637.0,2023-03-13,2023-10-23
471,4492,Viaje,Activa,577.61,2022-09-18,2023-09-07
472,6815,Auto,Activa,767.1,2024-04-30,2025-02-04
473,1836,Auto,Pendiente,1180.81,2022-10-11,2023-07-31
474,5396,Salud,Expirada,389.13,2024-06-07,2025-03-17
475,2566,Salud,Pendiente,414.17,2022-05-14,2023-02-02
476,10541,Hogar,Cancelada,-83.14,2022-05-21,2023-03-07
477,1733,Auto,Activa,-52.38,2022-12-08,2023-12-31
478,3643,Hogar,Activa,711.2,2022-05-12,2023-06-04
479,6030,Salud,Pendiente,-1142.45,2023-05-07,2024-01-03
480,81,Salud,Activa,-924.73,2025-07-30,2026-06-04
481,11545,Salud,Activa,2202.01,2025-01-24,2025-11-12
482,4203,Auto,Activa,-149.16,2023-11-29,2024-09-08
483,7798,Vida,Activa,3391.88,2023-11-04,2024-09-10
484,10588,Vida,Expirada,900.1,2023-09-25,2024-07-22
485,442,Salud,Activa,649.77,2025-02-02,2026-01-14
486,7533,Hogar,Pendiente,-706.28,2022-08-02,2023-03-14
487,10651,Auto,Expirada,-188.45,2023-10-03,2024-07-29
488,4137,Hogar,Activa,-1795.97,2023-10-03,2024-05-02
489,9652,Auto,Pendiente,194.4,2022-11-20,2023-10-02
490,1204,Auto,Cancelada,-706.87,2023-05-10,2024-01-10
491,1534,Vida,Activa,-369.89,2023-09-17,2024-05-01
492,2768,Vida,Activa,-467.17,2024-09-06,2025-06-20
493,946,Vida,Activa,-1010.07,2023-04-04,2023-10-31
494,9059,Auto,Cancelada,-2692.22,2022-01-07,2022-09-22
495,4045,Auto,Pendiente,-28.98,2022-07-08,2023-03-29
496,1199,Auto,Activa,-61.65,2022-04-08,2023-01-11
497,5908,Hogar,Activa,-1609.76,2024-08-12,2025-05-22
498,9969,Auto,Activa,-476.89,2025-03-27,2025-12-07
499,7752,Salud,Pendiente,-280.82,2024-01-12,2024-08-07
500,10708,Hogar,Pendiente,492.36,2024-01-19,2025-02-09
501,7840,Hogar,Expirada,-567.33,2025-07-18,2026-07-26
502,7814,Salud,Activa,482.58,2023-04-12,2023-11-19
503,8782,Auto,Cancelada,1013.78,2022-08-11,2023-08-05
504,8354,Salud,Activa,-783.8,2022-03-18,2022-11-13
505,6052,Vida,Activa,-1053.95,2022-03-29,2023-04-02
506,8908,Vida,Activa,-1141.18,2023-01-06,2024-01-21
507,4112,Auto,Expirada,590.24,2024-01-20,2024-09-02
508,7596,Auto,Pendiente,-250.51,2023-02-17,2024-03-09
509,2339,Auto,Activa,-316.32,2023-08-27,2024-03-26
510,2795,Auto,Pendiente,227.79,2021-12-18,2022-12-23
511,1338,Hogar,Activa,-1789.47,2022-10-13,2023-08-19
512,4891,Auto,Expirada,613.5,2024-11-02,2025-05-31
513,8222,Auto,Activa,-397.48,2023-06-04,2024-05-06
514,1441,Auto,Activa,-606.82,2022-08-15,2023-08-28
515,6884,Vida,Cancelada,-164.65,2024-01-28,2024-12-02
516,2400,Auto,Activa,439.27,2022-10-17,2023-11-01
517,8654,Auto,Activa,-338.4,2024-04-16,2024-11-20
518,3120,Auto,Activa,-790.48,2025-05-01,2026-01-07
519,10088,Auto,Activa,1160.37,2023-07-02,2024-03-18
520,7981,Hogar,Activa,-777.05,2024-11-03,2025-07-23
521,11604,Hogar,Cancelada,-1151.62,2025-01-26,2026-02-20
522,9727,Vida,Pendiente,-389.23,2024-02-01,2025-03-02
523,5942,Hogar,Pendiente,86.07,2023-11-23,2024-12-08
524,6107,Auto,Activa,-1065.48,2024-02-13,2025-02-24
525,4863,Auto,Expirada,-14.02,2025-05-09,2026-02-19
526,3937,Vida,Cancelada,698.4,2023-12-19,2024-09-15
527,10144,Hogar,Activa,1166.78,2025-07-12,2026-06-04
528,4586,Auto,Pendiente,-1432.86,2023-01-30,2024-03-03
529,11741,Auto,Expirada,662.65,2022-07-25,2023-03-15
530,11143,Auto,Activa,-321.48,2025-04-07,2025-12-19
531,6102,Vida,Pendiente,238.36,2025-02-23,2025-10-13
532,3843,Vida,Activa,-780.74,2021-11-18,2022-12-09
533,5829,Auto,Activa,-732.98,2025-01-14,2025-12-03
534,6071,Hogar,Cancelada,-239.66,2024-12-30,2025-10-28
535,3500,Auto,Cancelada,-523.33,2025-03-14,2025-12-03
536,10209,Hogar,Cancelada,-722.85,2024-08-26,2025-08-29
537,10540,Auto,Activa,-926.89,2023-01-11,2023-09-07
538,4937,Vida,Activa,130.36,2023-10-12,2024-08-12
539,2635,Hogar,Activa,-309.34,2023-03-23,2024-02-16
540,11129,Auto,Activa,-1377.51,2025-08-23,2026-03-16
541,7939,Viaje,Expirada,-829.31,2024-09-27,2025-07-13
542,3058,Hogar,Activa,904.34,2024-06-23,2025-07-23
543,8503,Auto,Activa,-1252.46,2024-10-03,2025-08-23
544,9801,Auto,Pendiente,933.99,2025-07-29,2026-07-09
545,612,Salud,Activa,-442.68,2024-04-25,2025-03-04
546,481,Auto,Activa,1006.57,2025-02-05,2026-02-11
547,7383,Auto,Activa,-434.59,2024-03-13,2024-10-12
548,11459,Hogar,Activa,1066.86,2022-11-12,2023-06-26
549,7211,Auto,Activa,1533.27,2023-05-20,2024-02-20
550,5760,Auto,Cancelada,339.18,2024-08-20,2025-07-05
551,9402,Hogar,Activa,133.65,2023-12-15,2024-12-04
552,9532,Vida,Activa,1057.65,2025-03-07,2025-09-28
553,11336,Vida,Activa,42.05,2024-05-04,2025-03-18
554,7467,Vida,Activa,-884.23,2023-02-20,2023-10-14
555,7999,Hogar,Expirada,-1072.91,2023-09-19,2024-05-10
556,6645,Auto,Activa,305.38,2025-01-06,2025-09-08
557,4139,Hogar,Activa,-337.34,2023-11-01,2024-09-29
558,5208,Viaje,Activa,401.95,2022-01-19,2022-09-05
559,5597,Vida,Expirada,267.97,2025-07-23,2026-06-13
560,9357,Auto,Activa,-809.98,2023-06-12,2024-06-27
561,3053,Viaje,Activa,483.54,2024-04-07,2025-03-22
562,10426,Auto,Pendiente,1216.49,2024-10-18,2025-09-06
563,3010,Auto,Activa,18.78,2024-11-20,2025-07-14
564,2977,Auto,Expirada,-487.69,2025-05-05,2026-04-11
565,7370,Auto,Activa,-859.27,2022-11-08,2023-07-07
566,11780,Auto,Activa,1000.86,2024-09-19,2025-04-12
567,11519,Auto,Activa,-752.52,2024-04-28,2024-11-15
568,2543,Hogar,Expirada,1680.67,2022-07-27,2023-08-07
569,10704,Hogar,Activa,81.97,2024-01-20,2024-09-09
570,7329,Hogar,Activa,628.06,2023-04-06,2024-02-13
571,4237,Auto,Activa,-314.22,2022-11-03,2023-10-13
572,1925,Viaje,Expirada,1056.4,2022-05-16,2023-02-03
573,2987,Auto,Cancelada,-748.84,2024-07-23,2025-06-19
574,1472,Hogar,Expirada,1272.53,2024-07-13,2025-03-12
575,5999,Hogar,Pendiente,-732.97,2022-01-17,2023-01-06
576,11592,Auto,Activa,-452.76,2022-06-15,2023-03-06
577,11768,Hogar,Activa,-235.14,2023-03-01,2023-10-09
578,6421,Auto,Activa,2318.21,2023-02-19,2023-11-19
579,7479,Auto,Cancelada,-407.57,2023-07-19,2024-07-03
580,829,Vida,Activa,-59.06,2022-02-28,2023-02-12
581,5980,Vida,Activa,1383.48,2025-06-09,2026-07-10
582,8223,Auto,Activa,1201.38,2023-08-07,2024-05-28
583,1100,Auto,Activa,1235.02,2024-11-05,2025-12-06
584,8493,Salud,Activa,-1181.22,2024-08-23,2025-08-05
585,10904,Auto,Activa,-232.19,2024-10-22,2025-07-21
586,1599,Salud,Pendiente,929.46,2024-07-23,2025-08-02
587,4641,Auto,Cancelada,854.23,2023-10-31,2024-08-06
588,2831,Vida,Pendiente,579.58,2024-05-01,2025-01-14
589,1692,Hogar,Activa,-1067.92,2023-01-18,2023-12-28
590,6075,Vida,Activa,-110.19,2023-07-26,2024-08-13
591,7452,Auto,Pendiente,-1209.71,2024-12-27,2025-10-08
592,9256,Hogar,Activa,191.92,2023-09-16,2024-06-22
593,4428,Hogar,Activa,66.29,2024-07-22,2025-04-11
594,9118,Hogar,Activa,-124.43,2023-09-27,2024-05-29
595,5464,Hogar,Expirada,520.94,2024-01-19,2024-11-25
596,10121,Auto,Cancelada,37.14,2024-08-22,2025-04-16
597,10298,Hogar,Activa,-181.57,2025-03-10,2026-02-04
598,3597,Auto,Expirada,-223.61,2022-02-08,2022-12-12
599,8106,Vida,Activa,533.19,2024-01-10,2024-08-28
600,4180,Salud,Activa,517.36,2025-01-20,2025-09-25
601,4371,Auto,Activa,-508.41,2024-03-27,2024-11-12
602,11200,Auto,Expirada,-1131.12,2024-01-05,2024-09-26
603,8218,Auto,Pendiente,337.7,2025-03-01,2025-10-19
604,1203,Salud,Activa,813.43,2023-08-31,2024-05-27
605,6418,Hogar,Expirada,455.2,2022-09-24,2023-05-02
606,10721,Auto,Activa,477.32,2024-11-12,2025-09-09
607,8148,Auto,Activa,-638.56,2023-07-30,2024-07-11
608,6315,Hogar,Activa,126.83,2024-12-27,2025-12-04
609,9086,Hogar,Pendiente,-361.21,2025-09-22,2026-09-08
610,3519,Auto,Pendiente,138.23,2022-02-23,2022-09-20
611,3403,Hogar,Activa,-704.14,2025-07-12,2026-08-15
612,11067,Vida,Activa,-273.93,2022-10-09,2023-06-19
613,2374,Vida,Activa,-748.27,2025-07-07,2026-02-13
614,5355,Auto,Cancelada,-65.67,2024-04-03,2025-01-05
615,11237,Salud,Expirada,-329.84,2023-03-14,2024-01-22
616,5579,Auto,Activa,9.37,2024-06-11,2025-05-01
617,3416,Hogar,Expirada,-812.82,2024-11-14,2025-07-02
618,5611,Vida,Pendiente,-1528.25,2023-01-19,2023-12-05
619,7434,Hogar,Activa,904.58,2025-02-18,2025-12-07
620,10219,Hogar,Activa,-1432.22,2024-07-10,2025-02-08
621,3731,Hogar,Pendiente,982.65,2023-03-18,2023-10-21
622,4769,Auto,Activa,-559.28,2025-02-25,2025-11-12
623,1751,Hogar,Activa,1136.98,2024-04-21,2024-11-13
624,9671,Auto,Pendiente,769.02,2022-05-22,2023-04-28
625,3504,Hogar,Expirada,-347.11,2024-10-23,2025-11-06
626,3461,Auto,Activa,-911.69,2022-02-02,2022-12-10
627,5733,Auto,Activa,746.43,2022-04-21,2023-05-01
628,5616,Vida,Activa,-837.8,2024-11-04,2025-08-12
629,8367,Auto,Pendiente,-1016.59,2024-03-13,2024-12-08
630,3134,Vida,Activa,352.5,2023-03-29,2024-02-06
631,601,Auto,Expirada,1423.37,2024-12-30,2025-12-14
632,5130,Auto,Activa,-2053.14,2023-09-05,2024-05-27
633,2216,Hogar,Pendiente,-153.54,2022-07-20,2023-05-31
634,5134,Auto,Expirada,-684.13,2022-10-16,2023-10-19
635,701,Vida,Pendiente,-1722.6,2024-07-03,2025-06-14
636,4811,Auto,Activa,-28.04,2023-03-25,2024-02-01
637,4864,Hogar,Pendiente,622.27,2024-06-30,2025-02-27
638,2058,Auto,Expirada,504.21,2022-01-13,2023-02-16
639,5166,Auto,Activa,-188.64,2022-03-09,2023-01-21
640,10985,Vida,Activa,2356.18,2024-06-12,2025-06-11
641,2398,Hogar,Expirada,414.66,2023-01-04,2023-08-15
642,1975,Auto,Activa,802.76,2023-10-10,2024-10-30
643,7916,Salud,Expirada,-49.16,2022-09-22,2023-05-09
644,3664,Auto,Activa,1934.58,2023-12-01,2024-12-22
645,6779,Hogar,Cancelada,345.45,2023-11-21,2024-12-06
646,3214,Hogar,Activa,-298.91,2024-03-29,2025-04-24
647,1540,Auto,Activa,-292.89,2023-08-12,2024-03-02
648,5927,Hogar,Expirada,-1048.8,2022-05-26,2023-06-18
649,2947,Auto,Activa,1022.67,2023-07-09,2024-03-30
650,11064,Vida,Cancelada,114.08,2024-09-07,2025-04-24
651,8981,Vida,Activa,800.36,2022-08-26,2023-08-19
652,662,Hogar,Cancelada,796.99,2023-12-18,2024-10-18
653,5188,Hogar,Activa,-2005.3,2025-09-15,2026-07-23
654,9465,Viaje,Cancelada,506.16,2025-02-20,2026-03-10
655,11652,Vida,Activa,-174.19,2024-04-18,2025-04-03
656,10239,Auto,Activa,-209.38,2023-06-05,2024-06-23
657,7238,Auto,Expirada,618.35,2025-07-28,2026-08-06
658,2470,Hogar,Activa,36.69,2025-05-07,2025-12-02
659,2491,Auto,Activa,1097.91,2023-04-26,2024-02-03
660,10626,Vida,Activa,392.15,2023-01-21,2024-01-18
661,10810,Hogar,Expirada,-494.43,2025-01-26,2025-11-27
662,11582,Viaje,Pendiente,-1316.44,2024-03-17,2024-11-16
663,1761,Auto,Activa,-153.87,2024-06-17,2025-03-29
664,4517,Hogar,Activa,236.09,2025-07-19,2026-05-29
665,3042,Hogar,Activa,581.54,2023-11-30,2024-10-25
666,5711,Hogar,Pendiente,-1577.49,2024-09-13,2025-04-14
667,6421,Salud,Cancelada,-470.75,2023-10-16,2024-05-03
668,7995,Hogar,Pendiente,1875.14,2024-03-28,2024-11-26
669,5841,Vida,Activa,339.42,2022-03-07,2022-09-25
670,623,Hogar,Activa,1139.86,2024-10-28,2025-10-12
671,1150,Hogar,Activa,-1191.93,2023-11-07,2024-09-08
672,8020,Vida,Activa,951.76,2024-03-03,2024-12-01
673,9208,Auto,Activa,-156.58,2024-06-25,2025-06-13
674,7240,Auto,Activa,3.87,2024-07-02,2025-04-01
675,8707,Viaje,Cancelada,-930.18,2022-06-20,2023-06-12
676,10742,Auto,Activa,237.63,2025-04-05,2025-11-24
677,9766,Auto,Expirada,1117.8,2025-06-29,2026-01-28
678,3942,Auto,Activa,-1329.5,2025-03-11,2025-11-27
679,3810,Hogar,Pendiente,-648.89,2022-05-22,2023-05-04
680,2335,Viaje,Expirada,20.0,2021-11-25,2022-11-20
681,1352,Salud,Activa,1860.64,2022-01-01,2022-08-10
682,7283,Hogar,Activa,-200.07,2024-02-26,2024-11-20
683,25,Salud,Activa,-645.87,2024-11-13,2025-09-15
684,6940,Hogar,Pendiente,1004.77,2024-07-22,2025-07-25
685,473,Auto,Activa,415.64,2022-05-04,2023-02-14
686,8449,Auto,Cancelada,-732.65,2021-11-30,2022-09-07
687,3408,Auto,Cancelada,961.62,2025-03-03,2025-12-29
688,10749,Salud,Activa,845.04,2021-12-10,2022-11-14
689,7290,Viaje,Activa,-802.61,2022-03-25,2022-11-30
690,4483,Auto,Activa,1869.64,2024-12-21,2025-10-20
691,9264,Hogar,Activa,285.03,2022-11-25,2023-08-28
692,4965,Viaje,Activa,-888.51,2022-07-28,2023-06-25
693,7024,Vida,Pendiente,1860.87,2023-12-17,2024-10-24
694,1678,Hogar,Activa,1130.34,2025-04-16,2026-02-21
695,8362,Hogar,Activa,-8.14,2023-07-20,2024-08-21
696,4337,Salud,Expirada,858.13,2024-08-27,2025-06-16
697,8823,Auto,Expirada,-458.91,2023-08-02,2024-03-26
698,11031,Salud,Activa,-267.01,2024-05-08,2025-01-26
699,5058,Auto,Activa,32.54,2022-01-22,2023-02-23
700,3837,Salud,Activa,-695.19,2023-06-30,2024-03-18
701,4327,Auto,Activa,-1187.32,2022-08-04,2023-03-23
702,4043,Viaje,Expirada,1716.05,2023-03-05,2023-12-05
703,347,Auto,Expirada,-2067.14,2022-03-07,2023-02-08
704,3511,Viaje,Activa,1243.26,2023-03-08,2024-02-22
705,5137,Auto,Activa,892.84,2023-11-22,2024-11-18
706,11575,Auto,Expirada,-1263.96,2023-03-11,2024-02-07
707,1464,Viaje,Activa,-135.39,2024-04-22,2025-04-22
708,6055,Vida,Expirada,370.11,2023-04-06,2024-04-19
709,2434,Vida,Expirada,843.29,2022-04-10,2023-02-21
710,11580,Hogar,Expirada,-845.96,2022-11-22,2023-08-20
711,4254,Auto,Pendiente,-26.5,2025-07-02,2026-05-10
712,9501,Auto,Activa,492.48,2024-04-17,2025-03-03
713,10855,Salud,Expirada,-985.26,2025-01-28,2025-10-04
714,2939,Auto,Activa,-1306.84,2025-01-09,2025-12-04
715,2034,Vida,Expirada,69.66,2025-01-19,2025-09-20
716,6656,Vida,Activa,-1188.66,2021-12-30,2023-01-15
717,11604,Hogar,Activa,-1106.31,2024-03-20,2025-04-21
718,608,Salud,Activa,253.04,2024-10-15,2025-07-07
719,5603,Vida,Activa,-568.52,2023-07-04,2024-07-25
720,5013,Vida,Activa,-519.58,2023-09-16,2024-09-16
721,10694,Vida,Activa,1647.7,2022-03-26,2023-01-30
722,848,Auto,Activa,873.85,2024-07-03,2025-04-20
723,9997,Auto,Activa,1144.0,2024-10-12,2025-07-22
724,9166,Vida,Activa,-664.66,2025-02-24,2025-11-11
725,10637,Vida,Cancelada,139.92,2024-08-31,2025-06-19
726,352,Hogar,Activa,992.37,2025-03-27,2026-04-05
727,8414,Viaje,Pendiente,331.14,2021-11-15,2022-11-10
728,8313,Salud,Expirada,849.53,2024-08-21,2025-09-05
729,191,Vida,Expirada,-523.27,2023-12-28,2024-09-14
730,7122,Auto,Activa,-680.48,2021-11-06,2022-10-06
731,2775,Auto,Pendiente,-1305.63,2021-10-27,2022-09-02
732,10652,Auto,Pendiente,561.3,2024-11-05,2025-11-12
733,9862,Auto,Activa,710.25,2022-12-10,2023-07-31
734,5644,Vida,Expirada,733.34,2024-07-01,2025-02-13
735,9980,Hogar,Activa,-577.26,2023-04-26,2024-03-29
736,7338,Hogar,Activa,560.48,2024-01-02,2024-08-13
737,5020,Vida,Cancelada,1481.14,2024-10-08,2025-10-15
738,9563,Auto,Activa,1195.89,2023-11-15,2024-10-09
739,6608,Auto,Activa,1286.16,2025-08-23,2026-08-10
740,5908,Auto,Cancelada,-1850.37,2022-08-05,2023-06-15
741,5120,Vida,Cancelada,1391.94,2022-12-22,2023-08-22
742,3361,Hogar,Expirada,-835.56,2022-06-25,2023-03-28
743,7879,Salud,Activa,482.52,2024-08-13,2025-08-09
744,228,Auto,Expirada,-39.32,2022-07-23,2023-05-29
745,9708,Auto,Activa,-767.86,2023-11-15,2024-06-07
746,116,Auto,Expirada,-793.27,2025-06-18,2026-07-21
747,8587,Auto,Activa,809.66,2024-09-05,2025-06-03
748,6489,Auto,Activa,308.32,2025-08-22,2026-05-02
749,10794,Auto,Pendiente,-531.82,2024-07-16,2025-03-16
750,11092,Hogar,Expirada,-1617.24,2023-01-23,2024-01-25
751,10466,Auto,Cancelada,-1461.01,2025-07-17,2026-07-12
752,2363,Hogar,Activa,-1334.7,2024-11-17,2025-08-01
753,2038,Hogar,Activa,1903.88,2024-10-04,2025-10-10
754,7867,Auto,Activa,894.22,2024-04-27,2025-01-27
755,10777,Hogar,Pendiente,1354.0,2023-06-29,2024-06-09
756,3954,Auto,Expirada,-317.52,2023-08-13,2024-05-10
757,411,Viaje,Activa,-1477.83,2023-04-21,2023-12-23
758,6625,Auto,Expirada,708.19,2024-10-22,2025-10-06
759,2271,Vida,Activa,477.67,2024-08-14,2025-08-02
760,6221,Auto,Activa,-4.59,2022-05-12,2022-12-05
761,8233,Auto,Activa,118.0,2024-06-12,2025-02-08
762,11486,Salud,Activa,2617.07,2023-01-30,2023-08-30
763,9568,Hogar,Activa,312.71,2025-04-14,2025-11-26
764,1484,Hogar,Activa,-1526.97,2024-01-05,2024-07-26
765,9847,Hogar,Activa,-80.12,2022-08-29,2023-09-07
766,5889,Hogar,Pendiente,-654.38,2025-06-11,2026-06-14
767,9037,Vida,Activa,-98.04,2022-01-02,2022-12-26
768,1736,Vida,Pendiente,1165.8,2023-04-14,2024-05-11
769,10993,Vida,Cancelada,520.44,2022-04-21,2023-02-07
770,4658,Hogar,Activa,-550.71,2023-10-04,2024-07-20
771,10003,Vida,Activa,869.61,2022-05-06,2022-11-24
772,11455,Vida,Activa,1388.82,2024-04-22,2025-01-31
773,9439,Vida,Activa,154.3,2023-10-16,2024-06-25
774,4068,Auto,Activa,920.49,2022-06-23,2023-04-17
775,1987,Vida,Pendiente,-842.4,2024-12-22,2025-09-03
776,4226,Hogar,Activa,1035.46,2023-03-24,2023-10-13
777,6629,Auto,Activa,1434.55,2022-02-01,2022-12-27
778,1170,Hogar,Expirada,657.47,2022-07-31,2023-03-28
779,7310,Salud,Cancelada,1038.35,2024-08-03,2025-08-04
780,3010,Hogar,Activa,700.21,2022-09-27,2023-09-15
781,6808,Auto,Activa,-1474.01,2025-06-29,2026-03-28
782,7486,Hogar,Pendiente,-601.85,2025-09-07,2026-10-06
783,578,Auto,Pendiente,951.46,2022-11-26,2023-08-05
784,1048,Hogar,Pendiente,-528.67,2022-09-09,2023-08-22
785,8142,Vida,Activa,-272.98,2025-01-15,2025-12-24
786,10936,Hogar,Activa,552.69,2022-10-25,2023-10-18
787,3329,Auto,Pendiente,786.79,2023-03-17,2024-01-30
788,4142,Salud,Pendiente,-109.24,2022-10-20,2023-10-28
789,629,Auto,Activa,-940.76,2023-08-27,2024-07-23
790,2635,Auto,Expirada,435.56,2023-10-14,2024-08-26
791,11791,Vida,Expirada,-1041.92,2023-05-27,2024-01-11
792,4985,Auto,Pendiente,1120.01,2024-09-08,2025-08-10
793,5021,Hogar,Expirada,377.37,2023-09-20,2024-04-21
794,286,Hogar,Activa,1108.59,2024-09-15,2025-08-25
795,10986,Auto,Cancelada,-2.13,2023-11-15,2024-07-12
796,11097,Auto,Activa,125.14,2023-12-07,2024-08-10
797,2883,Vida,Activa,-750.68,2023-09-15,2024-07-15
798,3035,Auto,Activa,-2764.47,2022-09-20,2023-08-24
799,11928,Auto,Pendiente,-891.03,2022-11-18,2023-10-07
800,6936,Hogar,Activa,-1115.14,2025-08-28,2026-07-30
801,3521,Vida,Cancelada,-721.39,2024-11-19,2025-07-06
802,8761,Auto,Pendiente,55.77,2025-02-28,2025-10-20
803,9543,Auto,Activa,294.94,2025-04-22,2026-01-21
804,4727,Auto,Cancelada,50.28,2022-05-15,2023-04-04
805,2315,Hogar,Activa,-1234.98,2023-06-19,2024-03-11
806,5572,Auto,Pendiente,1144.04,2025-03-19,2025-11-10
807,10322,Auto,Expirada,441.06,2025-05-10,2026-06-01
808,1419,Viaje,Activa,-1989.02,2025-01-31,2025-12-13
809,4203,Auto,Activa,-432.72,2023-03-29,2024-04-24
810,1641,Auto,Activa,-494.9,2024-01-29,2024-12-04
811,6722,Hogar,Pendiente,877.39,2025-06-12,2026-05-24
812,1462,Auto,Activa,-902.12,2023-11-12,2024-10-05
813,2040,Auto,Expirada,-2017.66,2023-03-10,2023-11-01
814,11991,Auto,Activa,805.86,2022-01-07,2022-12-15
815,8153,Auto,Pendiente,168.3,2022-09-11,2023-05-24
816,9737,Auto,Activa,-353.76,2024-08-23,2025-06-17
817,7700,Auto,Pendiente,1263.09,2022-02-10,2022-09-02
818,7919,Hogar,Activa,-1235.89,2021-11-08,2022-06-10
819,2825,Auto,Activa,1194.61,2023-02-02,2023-12-01
820,10941,Hogar,Activa,1306.41,2024-10-30,2025-10-31
821,911,Hogar,Cancelada,1660.05,2024-07-26,2025-08-08
822,573,Salud,Pendiente,739.61,2024-04-28,2025-03-14
823,11004,Vida,Activa,-809.11,2023-09-04,2024-07-20
824,6122,Salud,Activa,-203.46,2024-05-12,2025-04-05
825,9122,Hogar,Activa,482.46,2022-03-17,2022-10-14
826,1664,Vida,Pendiente,1386.68,2022-11-27,2023-07-20
827,5071,Hogar,Activa,-341.36,2021-10-26,2022-08-22
828,8545,Vida,Activa,-756.08,2023-10-25,2024-11-15
829,8940,Vida,Cancelada,666.68,2025-09-11,2026-08-08
830,7338,Auto,Activa,317.24,2023-11-05,2024-06-13
831,526,Auto,Cancelada,458.11,2022-02-18,2022-10-08
832,637,Vida,Activa,1071.82,2024-06-28,2025-04-25
833,1642,Auto,Activa,531.59,2025-08-16,2026-07-12
834,8939,Hogar,Activa,-228.94,2024-09-24,2025-10-03
835,5135,Viaje,Cancelada,1145.56,2024-06-26,2025-05-24
836,8225,Auto,Expirada,286.35,2022-08-04,2023-05-09
837,1526,Vida,Activa,608.74,2025-07-03,2026-07-12
838,1411,Viaje,Activa,1353.58,2023-12-26,2025-01-10
839,10542,Hogar,Activa,-181.18,2021-12-10,2022-07-04
840,11185,Hogar,Expirada,173.71,2025-03-02,2026-01-31
841,3496,Auto,Activa,1341.69,2023-07-28,2024-07-11
842,9257,Hogar,Activa,-82.88,2022-03-06,2022-10-09
843,7412,Hogar,Activa,871.33,2024-08-15,2025-07-16
844,5173,Salud,Cancelada,-712.04,2024-04-07,2024-11-06
845,568,Viaje,Activa,767.53,2024-05-08,2025-01-30
846,1093,Hogar,Activa,1395.56,2021-12-18,2022-11-27
847,10522,Vida,Expirada,-22.91,2023-11-11,2024-09-29
848,9588,Vida,Cancelada,1054.16,2025-05-25,2026-02-24
849,1509,Auto,Activa,698.85,2022-12-09,2023-09-18
850,1018,Hogar,Activa,-1050.73,2023-06-29,2024-04-17
851,3378,Vida,Pendiente,245.22,2023-06-27,2024-07-04
